dlga_lady_restore_relation_cant_afford:lady_pretalk|Je mi líto, ale v tomto případě ti moc nepomůžu, {playername}. Promiň.
dlga_lady_talk:lady_leave|Musím teď odejít.
dlga_lady_leave:close_window|{s12}
dlga_convince_begin:convince_options|Pořád nechápu, proč bych měl souhlasit s tím, co po mně chceš.
dlga_convince_options:convince_bribe|Protože to pro tebe bude velmi výhodné. ({reg8} denárů)
dlga_convince_options:convince_friendship|Prosím, udělej to kvůli našemu přátelství. (-{reg9} ke vztahu)
dlga_convince_options:convince_persuade_begin|Dovol, ať tě zkusím přesvědčit (Přesvědčování)
dlga_convince_options:lord_pretalk|To je jedno.
dlga_convince_bribe:convince_bribe_verify|Mmm, velkorysý příspěvek do mé pokladnice by určitě neuškodil... {reg8} denárů by mělo stačit. Pokud souhlasíš, tvůj návrh bude vyslyšen.
dlga_convince_bribe_verify:convince_bribe_cant_afford|Obávám se, že má finanční situace takový dar nedovoluje.
dlga_convince_bribe_verify:convince_bribe_goon|Dobře tedy, přijmi, prosím, těchto {reg8} denárů jako důkaz mojí vděčnosti.
dlga_convince_bribe_verify:convince_begin|Ještě o tom musím chvíli přemýšlet.
dlga_convince_bribe_cant_afford:convince_options|Ach. Pokud nemáš ještě nějaký argument, nemohu ti v tomto případě nijak pomoci.
dlga_convince_bribe_goon:convince_accept|{Můj drahý/Má drahá}, tvůj štědrý dar mě donutil znovu zvážit tvou žádost a rozhodl jsem se, že jí nakonec vyhovím.
dlga_convince_friendship:convince_friendship_verify|V minulosti sis u mě {vedl/vedla} velmi dobře, {playername}, a kvůli tomu jsem se rozhodl ti vyhovět. Ale věz, že se mi nelíbí, jakým způsobem náš vztah využíváš.
dlga_convince_friendship_verify:convince_friendship_go_on|Je mi líto, příteli, ale potřebuji v této věci tvou pomoc.
dlga_convince_friendship_verify:lord_pretalk|Pokud tě to nepotěší, zkusím něco jiného.
dlga_convince_friendship_go_on:convince_accept|Tak dobře, {playername}, kvůli tobě tento návrh přijmu. Ale pamatuj si, že se stáváš mým dlužníkem.
dlga_convince_friendship:lord_pretalk|Myslím, že takovou laskavost ti nedlužím, {playername}. Nevidím důvod, proč bych měl souhlasit.
dlga_convince_friendship:lord_pretalk.1|To má být vtip? Ty máš tedy nervy, že se odvažuješ chtít po mě laskavosti, {playername}. Ujišťuji tě, že se žádných nedočkáš!
dlga_convince_persuade_begin:convince_persuade_begin_2|Dobrá tedy, řekni, oč jde.
dlga_convince_persuade_begin_2:convince_persuade|[Pokusit se přesvědčit]
dlga_convince_persuade_begin_2:convince_begin|Počkej, možná bych tě {mohl/mohla} přesvědčit jinak.
dlga_convince_persuade_begin:lord_pretalk|Proboha, {playername}! Nenamluvili jsme toho už příliš? Unavuje mě tě poslouchat a dál už se s tebou na tohle téma nechci a nehodlám bavit.
dlga_convince_persuade:convince_accept|Tak dobře, dobře. Přesvědčil jsi mě. Udělám to, co po mně žádáš.
dlga_convince_persuade:convince_options|Chápu, kam tím míříš, {playername}, to musím uznat. Nejsem ale přesvědčený, že bych měl udělat, co po mně žádáš.
dlga_convince_persuade:convince_options.1|Dost už, {playername}. Máš sice dobré argumenty, ale žádný z nich mě nepřesvědčil. Stojím si za tím, co jsem řekl. 
dlga_convince_persuade:convince_options.2|Vskutku, {playername}, nevidím ve tvém myšlení žádnou logiku. To, co po mně chceš, už teď vůbec nedává smysl.
dlga_start:siege_won_seneschal_1|Blahopřeji ti k vítězství, můj {lorde/lady}. Vítej v {s1}. Všichni sloužící tohoto hradu jsou ti plně k dispozici.
dlga_siege_won_seneschal_1:siege_won_seneschal_2|Ty jsi majordom?
dlga_siege_won_seneschal_2:siege_won_seneschal_3|Ano, to jsem, {mylorde/mylady}. Vždy jsem sloužil pánům {s1} tak dobře, jak jsem dovedl, ať už byli na kterékoliv straně. Dokud jsi {lordem/paní} tohoto místa, můžeš se tedy spolehnout na mou věrnost. Chceš si mě tu ponechat jako majordoma? Slibuji, že nebudeš {zklamán/zklamána}. 
dlga_siege_won_seneschal_3:siege_won_seneschal_4|Dobře, můžeš prozatím zůstat na svém místě.
dlga_siege_won_seneschal_3:siege_won_seneschal_4.1|Můžeš tady zůstat, ale budu si na tebe dávat dobrý pozor.
dlga_siege_won_seneschal_4:siege_won_seneschal_5|Děkuji ti, {mylorde/má paní}. Nechci být drzý, ale mohu se zeptat, co zamýšlíš učinit s tímto hradem?
dlga_siege_won_seneschal_5:siege_won_seneschal_6|Prodám jej jinému lordu.
dlga_siege_won_seneschal_5:siege_won_seneschal_6.1|Hodlám si jej ponechat.
dlga_siege_won_seneschal_5:siege_won_seneschal_list_options|Ještě jsem o tom moc nepřemýšlel. Jaké mám možnosti?
dlga_siege_won_seneschal_list_options:siege_won_seneschal_list_options_2|Podle našich tradic a zákonů můžeš udělat několik věcí. Za prvé sem můžeš umístit posádku, aby hrad bránila před náhlými útoky. Poté si domluvíš audienci u některého z bohatých lordů a požádáš jej, aby ti učinil nabídku. Bude to pěkná suma peněz, to mi věř. Pokud hrad nechceš prodávat, budeš si muset najít vazala a ochránce, kterému složíš přísahu věrnosti. Bez královského svolení a vojska za zády budeš mít velké problémy si hrad udržet. Ty i {s1} byste se stali velkými terči pro každého, kdo má alespoň pár vojáků a nějaké ambice.  
dlga_siege_won_seneschal_list_options_2:siege_won_seneschal_list_options_3|Co tím myslíš, vazala a ochránce? {Dobyl/Dobyla} jsem tento hrad vlastní rukou a nepotřebuji pomoc nikoho jiného!
dlga_siege_won_seneschal_list_options_3:siege_won_seneschal_list_options_4|Samozřejmě, že nepotřebuješ, {mylorde/mylady}. Pokud ovšem tvé nároky na tento hrad nebudou potvrzeny královským dekretem, žádný lord v této zemi je neuzná. Nazvou {s1} pevností zbojníků a při nejbližší příležitosti se jej pokusí dobýt. A dokonce ani ty nemáš šanci v boji proti celé armádě.
dlga_siege_won_seneschal_list_options_4:siege_won_seneschal_6|Hmm, popřemýšlím o tom.
dlga_siege_won_seneschal_6:close_window|To mě velice těší, {mylorde/mylady}. Pouze se ti snažím sloužit tak, jak nejlépe dovedu. Pokud bys ode mě ještě něco {potřeboval/potřebovala}, budu ve velké síni zařizovat hladký přechod hradu do tvých rukou. 
dlga_start:seneschal_intro_1|Dobrý den, {sire/madam}. Myslím, že jsem vás tu ještě neviděl. Dovolte, abych vás tu přivítal coby majordomus {s1}.
dlga_seneschal_intro_1:seneschal_intro_1a|{Rád/Ráda} jsem tě {poznal/poznala}, {s65}.
dlga_seneschal_intro_1a:seneschal_talk|Můžu ti s něčím pomoci?
dlga_seneschal_intro_1:seneschal_intro_1b|Co přesně tady děláš?
dlga_seneschal_intro_1b:seneschal_talk|Ach, majordomus vykonává mnohé povinnosti, {můj dobrý sire/má dobrá paní}. Na příklad vybírám nájmy z majetku svého pána, spravuji hradní zásobárny, jednám s místními sedláky, starám se o služebnictvo na hradě, dodávám potraviny posádkám... Jménem svého pána se starám o všechny světské záležitosti tohoto léna. O všechny vyjma vydávání rozkazů vojákům. 
dlga_start:seneschal_talk|Dobrý den, {sire/madam}.
dlga_seneschal_pretalk:seneschal_talk|Ještě něco?
dlga_seneschal_talk:seneschal_ask_something|{Rád/Ráda} bych se tě na něco {zeptal/zeptala}...
dlga_seneschal_talk:seneschal_ask_about_someone|{Chtěl/Chtěla} bych se dozvědět něco o jisté osobě...
dlga_seneschal_ask_about_someone:seneschal_ask_about_someone_2|Možná bych ti mohl pomoci. Koho jsi měl na mysli?
dlga_seneschal_ask_about_someone_2:seneschal_pretalk|To je jedno.
dlga_seneschal_talk:close_window|Musím teď odejít. Sbohem.
dlga_seneschal_ask_something:seneschal_ask_something_2|Pokusím se ti co nejlépe pomoci. Na co ses {chtěl/chtěla} zeptat?
dlga_seneschal_ask_something_2:seneschal_ask_location|Možná bys věděl, kde najdu jistou osobu...
dlga_seneschal_ask_location:seneschal_ask_location_2|Muž na mém místě zaslechne mnohé věci. Koho jsi {měl/měla} na mysli?
dlga_seneschal_ask_location_2:seneschal_ask_location_3|{s1}
dlga_seneschal_ask_location_2:seneschal_pretalk|Vlastně nikoho.
dlga_seneschal_ask_location_3:seneschal_pretalk|{s1}
dlga_start:close_window.23|Ha! Vidím v dálce hradby {s3}. Dostali jsme se v bezpečí do cíle. Na, vezmi si tenhle měšec s {reg3} denáry jak jsem slíbil. Doufám, že spolu zase někdy poputujeme.
dlga_start:talk_caravan_escort|Dostali jsme se takhle daleko... je před námi čistý vzduch?
dlga_talk_caravan_escort:talk_caravan_escort_2a|Mohli by tu být bandité. Držme se poblíž.
dlga_talk_caravan_escort_2a:close_window|Věř mi, {playername}, už takhle jsme tak blízko, jak jen můžeme být. Veď nás.
dlga_talk_caravan_escort:talk_caravan_escort_2b|Žádné známky potíží, můžeme si oddechnout.
dlga_talk_caravan_escort_2b:close_window|Oddechnu si teprve, až se dostaneme do {s1}, ani o vteřinu dříve. Pokračujme.
dlga_start:merchant_talk|Co chceš? Mýtné jsme přece zaplatili ani ne před třemi dny.
dlga_start:merchant_talk.1|Buď {pozdraven/pozdravena}, {příteli/má paní}.
dlga_start:merchant_talk.2|Co chceš? Jsme jen obyčejní obchodníci, nemáme s vámi žádné sváry, tak nás nechte být.
dlga_start:merchant_talk.3|Dej si pozor, lumpe! Tuto karavanu má pod ochranou {s9}. Uhni nám z cesty, nebo budeš čelit jeho hněvu!
dlga_start:merchant_talk.4|Ano? Copak chceš?
dlga_merchant_pretalk:merchant_talk|Ještě něco?
dlga_merchant_talk:caravan_start_war_quest_1|Nyní jsi na území {s17}. Mám právo zabavit tuto karavanu i všechno zboží!
dlga_caravan_start_war_quest_1:caravan_start_war_quest_2|Cože? Co je to za nesmysl? Vždyť my a tvá říše spolu máme mírovou smlouvu! Přes toto území smíme volně přecházet!
dlga_caravan_start_war_quest_2:merchant_attack|To se ještě uvidí! Braň se!
dlga_caravan_start_war_quest_2:close_window|No, možná to bylo pouhé nedorozumění. Sbohem.
dlga_merchant_talk:merchant_talk_offer|Mám pro tebe nabídku.
dlga_merchant_talk_offer:merchant_talk_offer_2|Jakou?
dlga_merchant_talk_offer_2:caravan_offer_protection|Za menší poplatek tě doprovodím do cíle.
dlga_merchant_talk_offer_2:merchant_pretalk|Nic. Zapomeň na to.
dlga_merchant_talk:merchant_bandit_information|Pronásleduji skupinu banditů, kteří vypadají zhruba takhle. Nezahlédli jste je?
dlga_merchant_bandit_information:merchant_pretalk|{s15}
dlga_merchant_talk:merchant_trip_explanation|Vyprávěj mi o své cestě
dlga_merchant_trip_explanation:merchant_pretalk|{s11}, toť začátek naší cesty. Naším cílem pak je {s12}.{s14}
dlga_merchant_talk:merchant_demand|Něco od tebe chci!
dlga_merchant_demand:merchant_demand_2|A co chceš?
dlga_merchant_demand_2:merchant_demand_toll|Za průchod touto zemí se platí mýtné!
dlga_merchant_demand_toll:merchant_demand_toll_2|Prosím, nechci se dostat do potíží. Můžu ti dát {reg6} denárů, jen nás nechej jít.
dlga_merchant_demand_toll:merchant_demand_toll_2.1|Nechci se dostat do potíží. Můžu ti dát {reg6} denárů, ale nechej nás jít.
dlga_merchant_demand_toll_2:merchant_demand_toll_accept|Tak dobře. Naval peníze a můžeš odejít.
dlga_merchant_demand_toll_accept:close_window|Tak dobře. Tady máš {reg6} denárů.
dlga_merchant_demand_toll_2:merchant_pretalk|{Rozmyslel/Rozmyslela} jsem si to. Nevezmu si tvé peníze.
dlga_merchant_demand_toll_2:merchant_attack|Ne, chci všechno, co máš! [Zaútočit]
dlga_merchant_demand_2:merchant_attack_begin|Okamžitě mi dej své zlato a cennosti!
dlga_merchant_demand_2:merchant_pretalk|Nic. Zapomeň na to.
dlga_merchant_attack_begin:merchant_attack_verify|Chcete nás oloupit?{s11}
dlga_merchant_attack_verify:merchant_attack_verify_norob|Oloupit? Ne, ne! To byl jen žert.
dlga_merchant_attack_verify_norob:close_window|Probůh, o takových věcech se nežertuje, {příteli/děvče}. Chvíli jsem si myslel, že jsme v nebezpečí.
dlga_merchant_attack_verify:merchant_attack|Samozřejmě, že vás chci oloupit. Dejte sem zboží.
dlga_merchant_attack:close_window|Jdi k čertu! Bez boje od nás nedostaneš ani měďák!
dlga_caravan_offer_protection:caravan_offer_protection_2|Tyhle cesty jsou vskutku nebezpečné. Člověk potřebuje důkladnou ochranu.
dlga_caravan_offer_protection_2:close_window|Doprovod? Vždyť jsme skoro na místě! Ale děkuji ti za nabídku.
dlga_caravan_offer_protection_2:caravan_offer_protection_3|Míříme do města {s1}. Pokud nás tam v bezpečí doprovodíš, zaplatím ti {reg2} denárů. 
dlga_caravan_offer_protection_3:caravan_offer_protection_4|Souhlasím.
dlga_caravan_offer_protection_4:caravan_offer_protection_5|Chci, aby ses {držel/držela} celou cestu poblíž. Pokud by nás přepadli bandité, budeme potřebovat tvou pomoc.
dlga_caravan_offer_protection_5:caravan_offer_protection_6|Neboj se, mně můžeš věřit.
dlga_caravan_offer_protection_6:close_window|Dobře. Až budeme na dohled {s1}, vydám ti slíbené peníze. Teď se vydejme na cestu.
dlga_caravan_offer_protection_3:caravan_offer_protection_4b|Zapomeň na to.
dlga_caravan_offer_protection_4b:close_window|Možná jindy.
dlga_merchant_talk:talk_caravan_enemy_2|Ne tak rychle. Nejdřív mi dej všechno zboží a peníze.
dlga_talk_caravan_enemy_2:close_window|Nikdy. Je naší povinností to zboží ochraňovat. Budeš s námi muset bojovat, darebáku!
dlga_merchant_talk:close_window|[Odejít]
dlga_start:prison_guard_players|Dobrý den, {mylorde/mylady}. Chceš vejít do vězení?
dlga_prison_guard_players:close_window|Ano. Odemkni dveře.
dlga_prison_guard_players:close_window.1|Ne, teď zrovna ne.
dlga_start:prison_guard_talk|Ano? Copak chceš?
dlga_prison_guard_talk:prison_guard_ask_prisoners|Kdo je tady vězněn?
dlga_prison_guard_talk:prison_guard_visit_prison|Chci si promluvit s vězněm.
dlga_prison_guard_ask_prisoners:prison_guard_talk|V tuto chvíli je ve vězení: {s50}.{s49}
dlga_prison_guard_visit_prison:close_window|Samozřejmě, {sire/madam}. Můžete vejít.
dlga_prison_guard_visit_prison:prison_guard_visit_prison_2|Pokud si chceš promluvit s vězni, musíš mít svolení lorda.
dlga_prison_guard_visit_prison:prison_guard_visit_prison_nobody|Uvnitř nikdo není, takže můžeš klidně vejít a porozhlédnout se.
dlga_prison_guard_visit_prison_nobody:close_window|Tak dobrá. Podívám se dovnitř.
dlga_prison_guard_visit_prison_nobody:close_window.1|Teď mám na práci důležitější věci.
dlga_prison_guard_visit_prison_2:close_window|Dobře, seženu si ho.
dlga_prison_guard_visit_prison_2:prison_guard_visit_prison_3|Ale no tak. {Myslel/Myslela} jsem, že to tu řídíš ty.
dlga_prison_guard_visit_prison_3:prison_guard_visit_prison_4|Ha-ha. To máš teda pravdu. Ale i tak tě nemůžu pustit dovnitř.
dlga_prison_guard_visit_prison_4:close_window|Tak dobře, odejdu.
dlga_prison_guard_visit_prison_4:prison_guard_visit_prison_5|Kousek odsud jsem našel měšec se 100 denáry. Není náhodou tvůj?
dlga_prison_guard_visit_prison_5:close_window|Ach! Hledal jsem ho celý den. Jsem ti za něj nesmírně zavázán, {sire/madam}. Teď, když vím, že jsi {pán/dáma} dobrých mravů, určitě nikomu neuškodí, když tě pustím dovnitř. Pojď tedy dál, ale věz, že své klíče si bedlivě hlídám. Takže ani nepomysli na to, že by ses {pokusil/pokusila} uvolnit něčí řetězy.
dlga_prison_guard_visit_prison_4:prison_guard_visit_break|Okamžitě mi dej klíče od cel!
dlga_prison_guard_visit_break:close_window|Pomoc! Pomoc! Vězeň prchá!
dlga_prison_guard_talk:close_window|Vlastně nic.
dlga_start:castle_guard_players|Tvoje příkazy, {lorde/lady}?
dlga_castle_guard_players:close_window|Otevři dveře. Jdu dovnitř.
dlga_castle_guard_players:close_window.1|Vlastně nic.
dlga_start:castle_guard_sneaked_intro_1|Táhni mi z očí, smradlavý žebráku!
dlga_start:close_window.24|Ztrať se, než mi dojde trpělivost, špinavý žebráku!
dlga_castle_guard_sneaked_intro_1:castle_guard_sneaked_intro_2|Chci vejít do sálu a promluvit si s lordem.
dlga_castle_guard_sneaked_intro_1:close_window|[Odejít]
dlga_castle_guard_sneaked_intro_2:close_window|Cožpak ses {zbláznil/zbláznila}, {chlape/ženská}? Žebráci do sálu nesmění. A teď se ztrať, nebo tě zmlátím do krve.
dlga_start:castle_guard_intro_1|Co chceš?
dlga_castle_guard_intro_1:castle_guard_intro_2|Chci vejít do sálu a promluvit si s lordem.
dlga_castle_guard_intro_1:close_window|Vlastně nic.
dlga_castle_guard_intro_2:close_window|Obávám se, že zrovna probíhá slavnost, na kterou nemáš pozvánku.
dlga_castle_guard_intro_2:castle_guard_intro_3|Když tady u mě necháš zbraně, můžeš vejít. Nikdo nesmí vstoupit do lordova sálu se zbraní v ruce.
dlga_castle_guard_intro_3:close_window|Na, tady jsou mé zbraně, jdu dovnitř.
dlga_castle_guard_intro_3:castle_guard_intro_2b|Ne, svoje zbraně nikomu nedám.
dlga_castle_guard_intro_2b:close_window|V tom případě nesmíš vstoupit.
dlga_start:castle_gate_guard_talk|Co chceš?
dlga_castle_gate_guard_pretalk:castle_gate_guard_talk|Ano?
dlga_castle_gate_guard_talk:castle_gate_open|Hledáme přístřeší na noc. Pustíš nás dovnitř?
dlga_castle_gate_guard_talk:request_meeting_castle_lord|Chci si promluvit s lordem tohoto hradu.
dlga_castle_gate_guard_talk:request_meeting_other|Chci si promluvit s někým v hradu.
dlga_castle_gate_guard_talk:close_window|[Odejít]
dlga_request_meeting_castle_lord:close_window|Počkej tady. {s2} tě přijme.
dlga_request_meeting_castle_lord:castle_gate_guard_pretalk|Můj lord tady teď není.
dlga_request_meeting_other:request_meeting_3|Kdo je to?
dlga_request_meeting_3:request_meeting_4|{s3}
dlga_request_meeting_3:close_window|Vlastně nic.
dlga_request_meeting_4:request_meeting_5|Počkej tady, řeknu mu, že jsi přišel.
dlga_request_meeting_5:request_meeting_6|Čekám...
dlga_request_meeting_6:close_window|Dobře. {s2} si s tebou promluví.
dlga_request_meeting_6:close_window.1|{s2} říká, že tě nepřijme. Odejdi. 
dlga_castle_gate_open:close_window|Můj lord {s2} se s vámi rád setká, {sire/paní}. Pojďte dovnitř. Otevřu vám bránu.
dlga_castle_gate_open:close_window.1|Můj lord {s2} teď není přítomen. Ale myslím, že by souhlasil, aby ses se zde dočasně {ubytoval/ubytovala}. Pojď dovnitř, otevřu ti bránu.
dlga_castle_gate_open:close_window.2|Pojď dovnitř. Otevřu ti bránu.
dlga_castle_gate_open:close_window.3|Pojď dovnitř. Ale musíš mi slíbit, že se tu tví muži budou chovat slušně. Můj lord {s2} tady nechce žádné problémy.
dlga_castle_gate_open:close_window.4|Můj lord {s2} tě tady nechce. Odejdi. 
dlga_start:close_window.25|{Přišel/Přišla} jsi právě včas. Přidej se k našim vojákům a společně dáme nepříteli za vyučenou.
dlga_start:close_window.26|Děláš obrovskou chybu, že s námi chceš bojovat.
dlga_start:ally_thanks_meet|Myslím, že jsme se ještě neseznámili, příteli. {Zachránil/Zachránila} jsi mi tam život a já pořád ani nevím, jak se jmenuješ...
dlga_start:ally_thanks_meet.1|Tvoje pomoc nám přišla opravdu vhod, cizinče. Jmenuji se {s1}. Mohu vědět, jak se jmenuješ ty?
dlga_start:ally_thanks_meet.2|Děkuji ti za pomoc, cizinče. Ale ještě jsme se neseznámili, že? Jak se jmenuješ?
dlga_ally_thanks_meet:ally_thanks_meet_2|Jmenuji se {playername}.
dlga_ally_thanks_meet_2:close_window|Rád tě poznávám, {playername}. Jmenuji se {s1} a jsem navěky tvým dlužníkem. Pokud bych ti mohl s čímkoliv pomoci, stačí mi dát vědět...
dlga_ally_thanks_meet_2:close_window.1|Rád tě poznávám, {playername}. Děkuji ti a jsem navěky tvým dlužníkem. Doufám, že ti to jednou budu moci oplatit.
dlga_ally_thanks_meet_2:close_window.2|Rád tě poznávám, {playername}. Jsem {s1}. Děkuji ti za pomoc a doufám, že se ještě potkáme.
dlga_start:close_window.27|{playername}, zase jsi nám {zachránil/zachránila} život! Jsi opravdu ten nejlepší přítel. {s43}
dlga_start:close_window.28|{Dorazil/Dorazila} jsi za pět minut dvanáct, {playername}. Máš mou nehynoucí vděčnost! {s43}
dlga_start:close_window.29|{Objevil/Objevila} ses přesně včas, {playername}. Nezapomenu, že jsi mi {pomohl/pomohla}. {s43}
dlga_start:close_window.30|Rád tě tu vidím, {playername}. {s43}
dlga_start:close_window.31|{s43}
dlga_start:close_window.32|{s43}
dlga_start:close_window.33|Děkuji vám za pomoc, {sire/madam}. {Zachránil/Zachránila} jste {reg1?nám tam život:mi tam život}.
dlga_start:close_window.34|Děkuji vám za pomoc, {sire/madam}. Situace se nevyvíjela zrovna v náš prospěch, ale jakmile jste se {objevil/objevila}, běh událostí se obrátil.
dlga_start:close_window.35|Děkuji ti za pomoc {pane/paní}. Štěstí, že jsi {byl/byla} poblíž.
dlga_start:kidnapped_girl_liberated_battle|Ach, {sire/madam}. Mnohokrát vám děkuji za záchranu. Dovedete mě teď k mé rodině?
dlga_start:freed_hero_answer|Jsem ti vděčný za osvobození, příteli.
dlga_freed_hero_answer:freed_hero_answer_1|Nikam nejdeš. Od této chvíle jsi mým zajatcem!
dlga_freed_hero_answer_1:close_window|Ach. Cožpak mě ta smůla nikdy neopustí?
dlga_freed_hero_answer:freed_hero_answer_2|Můžeš jít, {s65}.
dlga_freed_hero_answer_2:close_window|Děkuji vám, {sire/madam}. A vězte, že nezapomínám na ty, kteří mi pomohli v nouzi.
dlga_freed_hero_answer:freed_hero_answer_3|Chtěl by ses ke mně přidat?
dlga_freed_hero_answer_3:close_window|Dobře, přidám se k tobě.
dlga_freed_hero_answer_3:close_window.1|Ne, chci pokračovat na vlastní pěst.
dlga_start:defeat_hero_answer|Svého vítězství si nebudeš užívat moc dlouho. Moji druhové tuto skvrnu porážky brzy smažou.
dlga_defeat_hero_answer:defeat_hero_answer_1|Jsi teď mým zajatcem.
dlga_defeat_hero_answer_1:close_window|Zatraceně. Tohohle budeš litovat.
dlga_defeat_hero_answer:defeat_hero_answer_2|Tentokráte můžeš jít, ale neopovažuj se mi znova zkřížit cestu.
dlga_defeat_hero_answer_2:close_window|Ještě se setkáme.
dlga_combined_political_quests:political_quest_suggested|{s9}
dlga_political_quest_follow_on:close_window|Domnívám se, že je to moudré. Hodně štěstí.
dlga_combined_political_quests:political_quest_suggested.1|Vztahy, které mezi sebou ty a {s4} máte, už nejsou jako dřív. Jelikož je to {reg4?má:můj} {s11}, mohu se pokusit váš spor urovnat. Myslím, že nejvhodnější by byl dárek na usmířenou - jistě by {reg4?uvítala:uvítal.} například roucho lemované kožešinou. Když mi přineseš štůček hedvábí a míru kožešiny, mohu ti takové roucho ušít a ty {reg4?jí:mu.} je pak můžeš poslat.
dlga_political_quest_follow_on:close_window.1|Výborně. Budu tedy čekat na materiál.
dlga_combined_political_quests:political_quest_suggested.2|Jak už možná víš, {s4} má mezi pány z říše {s5} mnoho nepřátel. Konkrétně se domnívají, že {reg4?je:je} {s7}, a obávají se, že by je {reg4?mohl:mohla} {s8}. Pokud se postaráš, aby {byl/byla} {s4} {reg4?obžalována:obžalován}, získáš značný věhlas - ale přitom si {reg4?ji:ho} pochopitelně znepřátelíš. Možná se pak budete muset utkat v souboji.
dlga_combined_political_quests:political_quest_suggested.3|Jak už asi víš, já i mnozí šlechtici, jejichž domovem je {s5}, se domníváme, že {s4} je {s7} a že nám brání uskutečňovat naše plány. Obáváme se, že by {reg4?mohla:mohl} {s8}. Zdejší lid už dávno zná můj názor, že {s4} za nic nestojí. Pokud se postaráš, aby {reg4?byla:byl} {s4} {reg4?obžalována:obžalován}, snad trochu zvikláš {reg4?její:jeho} postavení. A pokud se náš lenní pán {s9} dozví, co je {s4} zač, snad {reg4?jí:mu} už do rukou nesvěří žádnou další moc ani zodpovědnost. Zároveň ale počítej s tím, že tímto jednáním si svého soupeře znepřátelíš a celá situace možná vyústí v souboj. {s9}
dlga_political_quest_follow_on:close_window.2|Tvé úsilí nás těší. Intriky jsou sice nechutná věc, ale pokud z nich bude mít {s5} užitek, lze je omluvit.
dlga_political_quest_follow_on:close_window.3|Výborně. Zaplétat se do takových intrik je vždy nebezpečné, ale v tomto případě je to myslím ku prospěchu věci.
dlga_combined_political_quests:political_quest_suggested.4|Je v našem společném zájmu trochu zatnout tipec rozpínavosti, kterou poslední dobou prokazuje {s4}. Konkrétně si myslím, že {reg4?je:je} to {s7}, a obávám se, že by je {reg4?mohl:mohla} {s8}. Pokud se od tebe tvůj lenní pán {s9} dozví, co je {s4} zač, snad se pak {s9} postará, aby {s4} alespoň po nějaký čas do rukou {nedostal/nedostala} žádnou další moc ani zodpovědnost. A já ti pak budu velice zavázán.
dlga_political_quest_follow_on:close_window.4|Tvé úsilí nás těší. Intriky jsou sice nechutná věc, ale pokud z nich bude mít {s5} užitek, lze je omluvit.
dlga_combined_political_quests:political_quest_suggested.5|Zrovna teď mě nic nenapadá, ale v budoucnu jistě narazíme na věci, které budou v našem společném zájmu.
dlga_political_quest_suggested:political_quest_follow_on|To je dobrý nápad.
dlga_political_quest_suggested:combined_political_quests|Hmm. Nenapadá tě něco jiného?
dlga_political_quest_suggested:political_quests_end|Promluvme si o něčem jiném.
dlga_political_quests_end:lord_pretalk|Výborně.
dlga_political_quests_end:spouse_pretalk|Výborně.
dlga_political_quests_end:minister_pretalk|Výborně.
dlga_political_quests_end:close_window|Výborně.
dlga_start:local_merchant_mercy|Smilování! Prosím, nezabíjej mě!
dlga_local_merchant_mercy:local_merchant_mercy_no|Nic proti tobě nemám. Ale {s2} chce, abys zemřel. Je mi líto.
dlga_local_merchant_mercy_no:close_window|Zatraceně! Ať shoříš v pekle!
dlga_local_merchant_mercy:local_merchant_mercy_yes|Nechám tě žít, když mi slíbíš...
dlga_local_merchant_mercy_yes:local_merchant_mercy_yes_2|Samozřejmě, slíbím ti cokoliv. Jenom mě nechej naživu...
dlga_local_merchant_mercy_yes_2:local_merchant_mercy_yes_3|Zapomeneš, že ti {s2} někdy něco dlužil. A podepíšeš prohlášení, které potvrzuje, že jsou vaše závazky vyrovnány.
dlga_local_merchant_mercy_yes_3:local_merchant_mercy_yes_4|Ano, samozřejmě. Udělám, co říkáš.
dlga_local_merchant_mercy_yes_4:local_merchant_mercy_yes_5|A pokud se můj lord doslechne jen o sebemenší stížnosti týkající se této záležitosti, přijdu si pro tebe a pak už nebude záležet na tom, jak budeš prosit o milost. Rozumíš?
dlga_local_merchant_mercy_yes_5:local_merchant_mercy_yes_6|Ano, {sire/madam}. Nemějte obavy. Nebudu si stěžovat.
dlga_local_merchant_mercy_yes_6:close_window|Dobře. A teď jdi, než si to rozmyslím.
dlga_start:fugitive_1|Copak chceš?
dlga_fugitive_1:fugitive_2|Hledám vraha jménem {s4}. Čirou náhodou odpovídáš jeho popisu.
dlga_fugitive_1:close_window|Nic. Omlouvám se za vyrušení.
dlga_fugitive_2:fugitive_3|Vůbec nevím, o čem to mluvíš, {pane/paní}. To musí být nějaká mýlka - já přece nejsem žádný vrah.
dlga_fugitive_3:fugitive_4|Tak odhoď meč. Pokud jsi nevinný, nemáš se čeho obávat. Teď půjdeme a promluvíme si s tvými sousedy. Pokud tvůj příběh potvrdí, půjdu si dál po svých.
dlga_fugitive_4:fugitive_5|Nikam nepůjdu, příteli. Dnes si budeš muset své stříbro vybojovat.
dlga_fugitive_5:fugitive_fight_start|V pořádku, stejně potřebuju tvou hlavu.
dlga_fugitive_5:fugitive_fight_start.1|Mě nezajímají peníze, přicházím ve jménu zákona!
dlga_fugitive_5:fugitive_fight_start.2|Škoda že se nenecháš rozumně přesvědčit.
dlga_fugitive_fight_start:close_window|Chcípni, ty pse!
